id,username,created_at,lng,lat,text
1517366365769764864,My520Agent,Fri Apr 22 04:55:07 +0000 2022,-122.923516,47.064528,@AtheistBitch That’s what we’re thinking!
1517366366155816961,_Cheppp,Fri Apr 22 04:55:07 +0000 2022,-80.13296249999999,25.816965500000002,Oh I see what u on 😭
1517366366998695936,MarkAGunnels,Fri Apr 22 04:55:07 +0000 2022,-118.3461525,33.953633499999995,"I said it before and I’ll say it again, good luck to anyone trying to beat this Warriors team four times. They’re my pick to win it all."
1517366367061688321,LArefugee10,Fri Apr 22 04:55:07 +0000 2022,-93.3596435,44.991707,"If @elonmusk buys @Twitter we’re all bailing, right? Then he will own a failing business and have loans of $46B.… https://t.co/vDpMUazS1Q"
1517366368269737985,melissaalouk,Fri Apr 22 04:55:08 +0000 2022,-90.0792395,30.404169500000002,@dmcallister26 @Saints Beyond love this @MikeStant1
1517366368726921216,CollinDeliaFC,Fri Apr 22 04:55:08 +0000 2022,-88.694928,41.9925015,I’m Rocky IV training now to fight in Delia’s honor all these punk ass “defenseman” when they get back to Chicago. #Blackhawks
1517366370731761664,McclourBurr,Fri Apr 22 04:55:08 +0000 2022,-94.62424,35.2422105,@_80sGurl_ @Patrici59479317 @PaulStanleyLive @Coheed The blue check is the best thing ever lol. I don't have it but I'm really me lol
1517366371222392833,rjensen206,Fri Apr 22 04:55:08 +0000 2022,-122.257332,47.550207,If anyone visits Seward Park check out the Eagles nest near the swing set (looking south ⬆️) on the upper loop! 3 b… https://t.co/NEh6oMEIz2
1517366371893526534,CateFarrand,Fri Apr 22 04:55:09 +0000 2022,-81.3677725,28.501678499999997,@PennBadgley ✨🌠💜😚 you are amazing 🙏
1517366372782809089,sammilopes14,Fri Apr 22 04:55:09 +0000 2022,-73.5300925,40.7681405,Netflix is taking off Boys Over Flowers and I’m gonna cry
1517366372786860032,jbakdoc,Fri Apr 22 04:55:09 +0000 2022,-121.6138285,37.910965000000004,@KristySwansonXO I just CAN’T!
1517366373193699328,fmoralesnunez,Fri Apr 22 04:55:09 +0000 2022,-112.12467649999999,33.5528625,@JerryLewisAZ @Marcelino4AZ Gracias @JerryLewisAZ! The feeling is mutual; always a pleasure seeing you!
1517366373407674369,GiftedAndGoofy,Fri Apr 22 04:55:09 +0000 2022,-86.791549,36.200008,Pusha T raps so good
1517366373868998656,BeHumble318,Fri Apr 22 04:55:09 +0000 2022,-105.074908,40.4093735,"@camp_beau I'm sorry, Lakers fans don't have a spot at the table to have playoff opinions this yr #11thPlace #FixYourselves"
1517366375135821825,dopaminesyre,Fri Apr 22 04:55:09 +0000 2022,-92.342322,34.721886,You letting him call you daddy and good girl already too? Why my baby butt? I thought I was daddy…😞 @dafungifairy
1517366379640410114,ItsMzToxik,Fri Apr 22 04:55:10 +0000 2022,-89.87644900000001,32.571032,Okay 🥴🤣one retweeting mfr
1517366380303110144,LEGIQN,Fri Apr 22 04:55:11 +0000 2022,-92.4367735,38.3045585,@Venom09157642 You are correct lol! I'm taking tonight to reset so I can get on earlier tomorrow and start my longe… https://t.co/2GioDb8ebj
1517366382458855431,EDDIE8BARBER,Fri Apr 22 04:55:11 +0000 2022,-104.92209349999999,39.713563,@erick_dnvr Damn my boy got done dirty
1517366383037792257,YesSirJames,Fri Apr 22 04:55:11 +0000 2022,-84.433106,33.7671945,@ktwolf Used to love those as a kid
1517366383142744065,DaphneVaders,Fri Apr 22 04:55:11 +0000 2022,-73.8311875,40.6708795,@RollSixes Oh there were three margheritas and other such nonsense prior.
1517366387378991105,Danno2430,Fri Apr 22 04:55:12 +0000 2022,-73.9487755,40.655138,@idkjustyelling Davy and Goliath only it’s kreidbanejad
1517366387718557696,floatonhawaii,Fri Apr 22 04:55:12 +0000 2022,-157.735838,21.390696499999997,Air fryers are the greatest. My 20yo son is getting his own place. 🎉 It's tiny. It's perfect for a starter apt. Wha… https://t.co/mtsIQYRRqT
1517366388955959297,barrysolaidback,Fri Apr 22 04:55:13 +0000 2022,-78.8954405,35.9909825,@ckluda2323 Donovan Mitchell is outta there bro
1517366389471911936,LetticiaChacon,Fri Apr 22 04:55:13 +0000 2022,-72.54558449999999,42.1130625,A Summer With Out COVID 🎶
1517366390843482112,BenDuBose,Fri Apr 22 04:55:13 +0000 2022,-95.44648649999999,29.838495,"Not saying the Nuggets should have won, but that was unbelievably poor execution late.Gordon plowing into Steph o… https://t.co/wij7nfaUjE"
1517366391455817729,DrewInNashville,Fri Apr 22 04:55:13 +0000 2022,-86.791549,36.200008,we are going to start a dialogue
1517366393640869888,Luis_Soria3,Fri Apr 22 04:55:14 +0000 2022,-119.30660750000001,37.2691755,"So there's this guy who liik travels around the 🌎 , creates impressive art installations. And we're Vibing. AND LOW… https://t.co/QGdum0Ef5i"
1517366396581076992,_Czr93,Fri Apr 22 04:55:14 +0000 2022,-122.362414,37.948843,Warriors up 3-0 Let’s goooo #DubNation https://t.co/P5VbT6TREw
1517366397659017217,timgerhard9,Fri Apr 22 04:55:15 +0000 2022,-112.12467649999999,33.5528625,@FloraJinora My cock and tongue would stretch  your ass wide open
1517366399630458882,Toria_Vasquez,Fri Apr 22 04:55:15 +0000 2022,-97.9351915,29.8956065,This world is so evil.
1517366400133836800,TheBigFineCo,Fri Apr 22 04:55:15 +0000 2022,-86.791549,36.200008,Got you sprung in the spring time 💐Check out our New Arrivals 🔍 Spring Time Fine Dress ✨https://t.co/5FyT1BjwCH https://t.co/hxwS5nKm8v
1517366403480776705,maus_haus75,Fri Apr 22 04:55:16 +0000 2022,-118.1567105,33.809171500000005,"@gaysworldx Ok, you keep say it's your favorite show but don't say what it is!"
1517366405330579456,padillajeremy85,Fri Apr 22 04:55:16 +0000 2022,-76.62048200000001,39.284712999999996,@BluAoneko Of course
1517366405699624960,DaManFromNYC,Fri Apr 22 04:55:17 +0000 2022,-73.8311875,40.6708795,"@SNYtv @RVacchianoSNY Maybe they know Becton is a big, fat, out of shape, injury  prone bust? The rest of us only hope that's not true"
1517366406135828480,thechub_b_w,Fri Apr 22 04:55:17 +0000 2022,-84.470729,33.8614025,"so Jake was just saving face at the lunch with april, his mommy and that guy? #TheUltimatium https://t.co/NKuNEpQfeC"
1517366408182738945,fortyacrecoop,Fri Apr 22 04:55:17 +0000 2022,-93.3613205,46.441860500000004,We can be leading the pack if we make it a model for equity &amp; fairness 🤞🏽
1517366408161595393,busystackin,Fri Apr 22 04:55:17 +0000 2022,-80.3226305,25.940281499999998,Damnn… you really called Gs? Dats Brazy 😔
1517366408245649408,fanofkitkats,Fri Apr 22 04:55:17 +0000 2022,-73.9685415,40.780709,@litcapital bc IB is cringe lol
1517366408572661763,aieey_yo,Fri Apr 22 04:55:17 +0000 2022,-118.4119065,34.0207895,"@djladyd Indeed Pictures missing, after Editing My Saved Facebook Post, Titled Timeline Suspensions, etc. Ca… https://t.co/hJKMqpmPkj"
1517366408639881216,cobrabadger,Fri Apr 22 04:55:17 +0000 2022,-89.5694915,44.900818,That worked fast https://t.co/LxwOj7c8y9
1517366413266194432,DennisCulvahou1,Fri Apr 22 04:55:18 +0000 2022,-86.7047145,41.6009655,Good night sleep tight I hope you have pleasant dreams throughout the night
1517366414226640903,chirayukong,Fri Apr 22 04:55:19 +0000 2022,-79.9806895,40.431388999999996,"@PolitiReality @DoctorJack16 @PolitiReality hey, dude! U were wrong, weren’t u?"
1517366419498799105,LaG__,Fri Apr 22 04:55:20 +0000 2022,-121.8737305,37.331159,I bought myself a trip 🌴
1517366419805007872,socalgaychub,Fri Apr 22 04:55:20 +0000 2022,-117.975154,34.094001,@twinkmess he needs to go on Drag Race immediately lol
1517366419838709760,KeryhaOnTheMic,Fri Apr 22 04:55:20 +0000 2022,-83.1738665,32.6782075,@d_smith2005 Hopefully Next Year I Can Take More Trips. You Already Know I'm Down
1517366421696696338,ArWheelz,Fri Apr 22 04:55:20 +0000 2022,-100.0768885,31.1688935,"@Alex_j_papa WOMEN ARE WOMEN! MEN THAT SAY THEY ARE ""FELLING"" LIKE A WOMEN ARE FOOLING THEMSELVES AND IT IS INAPPRO… https://t.co/PLBeCKX6X1"
1517366421952507905,itsnotprancis,Fri Apr 22 04:55:20 +0000 2022,-121.5453825,38.559987,not the jjk reference 🤣🤣
1517366422892171264,lord_campana,Fri Apr 22 04:55:21 +0000 2022,-75.1173005,40.150701999999995,@MollyMiller951 No! I’ll put it on my list!
1517366423814696960,MissNikkiGiron,Fri Apr 22 04:55:21 +0000 2022,-104.789327,38.8885185,I’m watching Haiku and the little breaks remind me of the sims.
1517366425228169216,AcabJackson,Fri Apr 22 04:55:21 +0000 2022,-122.3306025,47.614817,Coming out of the shower to golden fucking skies was very magical.
1517366425945530368,SirFonzaRelli_,Fri Apr 22 04:55:21 +0000 2022,-74.7733365,40.2161325,@_country_accent Have fun with that 3 hrs lol
1517366428025958403,KeKesHope,Fri Apr 22 04:55:22 +0000 2022,-75.77004099999999,42.746617,@AII4BANGTAN You're welcome ☺️
1517366427916947456,mgrandberry,Fri Apr 22 04:55:22 +0000 2022,-89.92202900000001,35.1335205,After the game!!!!! https://t.co/1liprzzZU7
1517366429011656704,ramnupe,Fri Apr 22 04:55:22 +0000 2022,-96.9827885,32.958255,@Tipsterrr Yea teams usually put up a good fight in GM 3 back home down 0-2.
1517366429497978880,NoeDBC,Fri Apr 22 04:55:22 +0000 2022,-119.8536125,47.2339845,@mikelg09 @Marco2Ochoa I think @ernie323 is umping this game
1517366429510774784,YesSirJames,Fri Apr 22 04:55:22 +0000 2022,-84.433106,33.7671945,@Taylor_James90 And their teeth
1517366430844571651,YaBoyJersey,Fri Apr 22 04:55:23 +0000 2022,-87.917439,42.198737,Tory don’t miss
1517366432908124166,ImRobKelly2,Fri Apr 22 04:55:23 +0000 2022,-81.9301505,28.9235805,@NickDiPaolo It’s all BS as usual..
1517366433939922945,ODB_36,Fri Apr 22 04:55:23 +0000 2022,-79.861034,35.1704985,Dope but this ain't getting their subscribers back
1517366434342526976,foolykooly,Fri Apr 22 04:55:23 +0000 2022,-76.8095495,42.0923545,remember when you referred to darker skinned girls with colorist terms? that wasn’t hate speech??
1517366435781111808,Cj_Navarro34,Fri Apr 22 04:55:24 +0000 2022,-122.47906950000001,37.616095,@JoeHoumam We out next home game?!
1517366437190451201,BaldwinMickey,Fri Apr 22 04:55:24 +0000 2022,-95.939775,35.6246065,Marcie and I sat at Donnie Alexander’s table tonight during the Okmulgee Leadership Dinner North Star Award present… https://t.co/6vrne3J8Sa
1517366438541025280,Polo_TyGa,Fri Apr 22 04:55:24 +0000 2022,-80.8467855,35.209058999999996,🗣Rip @POPSMOKE10 ‼️‼️‼️ Wish you was here CRIPPY‼️💜💙💙💙♿️ #CIP
1517366440008978432,UCantFindMeMom,Fri Apr 22 04:55:25 +0000 2022,-118.4119065,34.0207895,@imari Your face is a textbook image of happy. It’s so cute!!
1517366440285941760,Bobby35038404,Fri Apr 22 04:55:25 +0000 2022,-80.18183450000001,38.9201425,@Omobonilara_ @Yung_klemzy I will pay for it if I can get that pussy
1517366440126525440,KlayeCreation,Fri Apr 22 04:55:25 +0000 2022,-84.578994,33.551150500000006,@SooSlept_On EXHIBIT A!! https://t.co/0I0BELKiLt
1517366442621997056,Tak_Tkk,Fri Apr 22 04:55:25 +0000 2022,-123.123581,49.257639,@warriors Maaddd love for y'all. You are the bestest ever.💙💛💙💛#DubNation
1517366443301478400,bakedandjaked,Fri Apr 22 04:55:26 +0000 2022,-122.3306025,47.614817,@FourYearPuma this is the way
1517366443397947392,WACHoopsDigest,Fri Apr 22 04:55:26 +0000 2022,-111.98582400000001,40.3445525,"@ra_romero88 @AggieFanatico Have a good night, guys. Should be a fun new era of Aggie basketball."
1517366444325015552,SilentJ317,Fri Apr 22 04:55:26 +0000 2022,-86.1429225,39.7795625,We need another clipse album cause it sound like @NoMalice757 never left. I love the way him and @PUSHA_T talk that dope shit.
1517366444752871431,Cxnwa,Fri Apr 22 04:55:26 +0000 2022,-90.4774805,30.068501,better question for y’all is who do i take with the last pick in the draft?
1517366445109387264,MrGBIZ,Fri Apr 22 04:55:26 +0000 2022,-87.732013,41.8335845,This hurts.
1517366445558149126,Brandon13539249,Fri Apr 22 04:55:26 +0000 2022,-114.14326249999999,45.4945515,Pentagon Reveals Secretive New Drone the Air Force is Giving to Ukraine: Phoenix Ghost is on the way and may alread… https://t.co/sQ4tYkx5WB
1517366445830598656,denisepraill,Fri Apr 22 04:55:26 +0000 2022,-123.123581,49.257639,@pjvanderpol @CanuckPlace Thank you @pjvanderpol! Hope to see you in the community soon! 🥰
1517366446250242050,4thQtr_Ninja,Fri Apr 22 04:55:26 +0000 2022,-82.5670075,35.5390725,@Patiencexx4 She isn’t smart whatsoever lol
1517366446166351873,risingfarmgirl,Fri Apr 22 04:55:26 +0000 2022,-86.27053950000001,45.001180000000005,@nathaliejacoby1 Sorry I’m  Speechless https://t.co/1p9wWsBjUO
1517366446879301638,sleepyeepee,Fri Apr 22 04:55:26 +0000 2022,-83.1738665,32.6782075,@sassinyourpants @kenjeong He’s so funny.
1517366448057954305,In_MyCup,Fri Apr 22 04:55:27 +0000 2022,-75.117998,40.0048655,It’s settled- I’m going to jail
1517366450305994753,BoltUpJaden,Fri Apr 22 04:55:27 +0000 2022,-117.4677955,47.954471999999996,@mariners_markus The umps are conspiring against Julip I'm convinced
1517366451006451712,gothd0m,Fri Apr 22 04:55:27 +0000 2022,-118.4119065,34.0207895,"damn i just did a silent call with someone (i talk while they’re on mute), and it got so sexy jesus fuck im hot whe… https://t.co/jf3soaheHs"
1517366455175573504,Gily__Gil,Fri Apr 22 04:55:28 +0000 2022,-117.294096,34.134924999999996,Doesn’t matter what time you go to EŌS that bitch is always busy
1517366455888719872,Irishpj529,Fri Apr 22 04:55:29 +0000 2022,-71.0887125,42.3136695,@SoulSista_1NYC @kelvin45622 @ahunt4congress I didn’t know u were a unhinged racist but after looking at ur tweets… https://t.co/2y63oApeVK
1517366456249462784,Fi0Barbie,Fri Apr 22 04:55:29 +0000 2022,-79.837322,32.847946500000006,Surreal style | Estilo Surreal https://t.co/ywaOkIVnuE
1517366455649546240,_OMGK2,Fri Apr 22 04:55:28 +0000 2022,-115.135165,36.0609645,OUT NOW!!!🧪✅🤝 https://t.co/IUgreq0pga
1517366458162061313,mkennard2,Fri Apr 22 04:55:29 +0000 2022,-85.7682405,37.822244,@hip_priest69 Proud of you 👏
1517366458757623808,eastafricanbarb,Fri Apr 22 04:55:29 +0000 2022,-77.60468399999999,41.1179365,I’ll listen to the same song until I get tired of it
1517366459780894720,zR_leinaD,Fri Apr 22 04:55:29 +0000 2022,-122.4359785,37.7706565,"I’m not crying, stick to talking bout the Texans tho."
1517366461244837888,imjefe,Fri Apr 22 04:55:30 +0000 2022,-93.6063695,41.5764375,"I'm happy crying, @warriors"
1517366463341936646,CharlesLBowers1,Fri Apr 22 04:55:30 +0000 2022,-80.3390605,27.469324999999998,@Jim_Jordan Bulll shit who’s trying to get rid of our Democracy and crowning a king 🤮🤯🤬🤮🤯🤬💩💩💩💩💩💩💩💩
1517366464570920965,MrDAP704,Fri Apr 22 04:55:31 +0000 2022,-83.804475,27.698681999999998,Y’all turn on that Brazilian music nd Y’all never seeing me again 🤣
1517366464738697219,CakeTheSnack,Fri Apr 22 04:55:31 +0000 2022,-88.838595,35.644324999999995,@AboveTP Maddie has my whole heart.
1517366465200103427,Fourthords,Fri Apr 22 04:55:31 +0000 2022,-90.0065245,35.1610065,@hankgreen Can you /lose/ points in any way?
1517366466772938752,woogidyboogidy,Fri Apr 22 04:55:31 +0000 2022,-84.6838855,33.865068,@DevinDonuts This approach better than Hinge tbh
1517366466881990656,mnsuperfan27,Fri Apr 22 04:55:31 +0000 2022,-93.3407565,45.108095500000005,@TravisPettenuz1 @PhilMackey And after they lose to the blues.......
1517366467385200640,katywinge,Fri Apr 22 04:55:31 +0000 2022,-104.92209349999999,39.713563,"Nuggets fans, you did the dang thing tonight. So proud of each and every one of you that showed up loud and proud.… https://t.co/w5nJYOQ1Cr"
1517366469750890497,Rick13Discord,Fri Apr 22 04:55:32 +0000 2022,-96.053431,41.275721000000004,@scottmarin17 I think I know which ones Olivia will have her eyes on ❄️🦄
1517366471067947009,biggsoloredd,Fri Apr 22 04:55:32 +0000 2022,-96.86379450000001,32.604153,When @NICKIMINAJ said “you at a stand still ; mannequin” before the mannequin challenge existed 😴😴😴
1517366471130767361,TheLifeOfTitus,Fri Apr 22 04:55:32 +0000 2022,-87.6901355,41.4812805,This didn’t age so well Skipper…
1517366473467047937,TheyLuvCocoa_,Fri Apr 22 04:55:33 +0000 2022,-83.1738665,32.6782075,"“BITCH IMA DIE INDEPENDENT”🔥“ILL RATHER BE IN JAIL BEFO A BROKE NIGGA CUFF ME!”👮🏾‍♂️ “HE SUBMERGED IN IT, LIKE… https://t.co/Q6z7c2qC3i"
1517366477946507264,claydoughh,Fri Apr 22 04:55:34 +0000 2022,-95.44648649999999,29.838495,i know that i will love again
1517366479821414402,_kyjfree,Fri Apr 22 04:55:34 +0000 2022,-82.67290299999999,27.7957195,i hate when i tweet something and it catches a little pop and i find a typo and have to delete it in shame
1517366481759002624,IanKropo,Fri Apr 22 04:55:35 +0000 2022,-123.93499800000001,49.1745345,"@luke_speak @mattyglesias Claiming they've had any real connection to socialism in decades is pretty silly, but the… https://t.co/2oiCjwz3UE"
1517366483055263744,BSchmitz11,Fri Apr 22 04:55:35 +0000 2022,-87.815934,41.9232245,@MarkLazerus I’m with ya. Spent some fun nights in that arena.
1517366483910856704,BigPapiBello,Fri Apr 22 04:55:35 +0000 2022,-95.44648649999999,29.838495,Maaaan this finale was 🔥 @SnowfallFX @hulu The acting is just phenomenal @DamsonIdris
1517366485529907200,ewilks56,Fri Apr 22 04:55:36 +0000 2022,-83.1738665,32.6782075,@candies2639 The GOP learned well from   Putin and Russia’s State TV.They don’t care about people dying. If they c… https://t.co/5DJl61vPAW
1517366486234402816,bayareafletch,Fri Apr 22 04:55:36 +0000 2022,-122.2286855,37.791994,"@Suriles78 @Icanbelieveher @BeersEvening @Archc2m2v @JDCocchiarella @libsoftiktok Really, they sing that? Coming for them? Do they say why?"
1517366490583949312,ronharrodjr,Fri Apr 22 04:55:37 +0000 2022,-73.9685415,40.780709,Someone name the second best nugget GO! Then tell me is he better than Andrew Wiggins(the 5th best warrior) !
1517366490907000832,MatthewASoprano,Fri Apr 22 04:55:37 +0000 2022,-83.16123350000001,42.2093935,Yo @shaq you for real? @NBAonTNT https://t.co/MxAUkRsSLv
1517366491871653889,deefinley13,Fri Apr 22 04:55:37 +0000 2022,-85.4915405,32.597245,The Dog game/market is so beautiful right now..you gotta love this shit!
1517366492400173056,dannomals,Fri Apr 22 04:55:37 +0000 2022,-103.50877700000001,31.415202999999998,You ever just like need to be quiet sometimes?? Yeah same
1517366492655853568,kateaallison,Fri Apr 22 04:55:37 +0000 2022,-117.434547,47.667438,Grabbed a chunk of cheese out the fridge for a recipe and said “yep that’s 4 ounces.” Weighed and I was bang on.Y… https://t.co/YOpEodHm7U
1517366493394178048,TheMcFaddenShow,Fri Apr 22 04:55:37 +0000 2022,-80.1621285,25.9851745,Warriors -2🥰💰🔒
1517366493691797505,sadbadbitchhhh,Fri Apr 22 04:55:38 +0000 2022,-122.5889745,45.630589,My toxic trait is thinking everyone is a lil gay
1517366494354722816,rauldeleon370,Fri Apr 22 04:55:38 +0000 2022,-97.754724,30.323345500000002,Drunk tbh
1517366496346972160,duncpizzaguy92,Fri Apr 22 04:55:38 +0000 2022,-86.290863,41.679655499999996,Woo hoo BLUES win Blues win
1517366496292327424,bakermannn21,Fri Apr 22 04:55:38 +0000 2022,-122.136082,37.467999,@slikk_nikka @TheWarriorsTalk He can get you buckets but he's not generational my guy
1517366495747084288,certifiedpod,Fri Apr 22 04:55:38 +0000 2022,-123.123581,49.257639,The YSN Fab Conversation💿 https://t.co/Y8yptgkOb9
1517366499509510144,Jason26979724,Fri Apr 22 04:55:39 +0000 2022,-90.70264399999999,38.7796565,"@msgcollectibles Yeah.  Yelesin, skinner, senn, regula, and Foote."
1517366501942067200,NessPhace,Fri Apr 22 04:55:40 +0000 2022,-104.92209349999999,39.713563,"@AmbushAB @dacovernor @SpiritJuice94 @Twitch @Twitter YES, Ppl like this should be permanent banned"
1517366502307115008,jcjacksparrow,Fri Apr 22 04:55:40 +0000 2022,-74.362097,39.939833,IS HE ACTUALLY STILL LIVING?🤔
1517366502806147072,tyrastarr6,Fri Apr 22 04:55:40 +0000 2022,-86.27053950000001,45.001180000000005,"@Chime L👀K IM TOO HIGH TOO DO THIS RITE NOW, SOOOOOO Y DON'T Y'ALL BEAUTIFUL PPL JUST GIVE ME THE $500 👀👀👀👀🤩🤩🤩👍👍👍 Y… https://t.co/YUOa8TX2qG"
1517366503217065985,dufflebagmegan,Fri Apr 22 04:55:40 +0000 2022,-117.0226945,38.502147,@hailey_renae_ from the fuuuuuture thank you bb 💕💕 https://t.co/dMBh86Bhkq
1517366505457045504,quietin_,Fri Apr 22 04:55:40 +0000 2022,-92.65935350000001,30.8146225,Trash these bitches. @Mariners
1517366506761322496,Tops4Tweets,Fri Apr 22 04:55:41 +0000 2022,-117.1195165,33.501021,Wordle 306 5/6⬛⬛⬛🟨⬛⬛🟨🟩⬛⬛🟨⬛🟩⬛🟩⬛⬛🟩🟩🟩🟩🟩🟩🟩🟩
1517366506711130112,Smilan317,Fri Apr 22 04:55:41 +0000 2022,-90.3817485,38.594022499999994,@Krisbouncesback This... https://t.co/N28yD7yX11
1517366507440857088,KingJay601,Fri Apr 22 04:55:41 +0000 2022,-91.0907995,30.4591,Wish y’all stfu dawg my god
1517366508648734720,Benglesmith,Fri Apr 22 04:55:41 +0000 2022,-121.172848,38.667887,@Houseknecht79 @imaginat1on @AnthonySabatini @VashSky @Disney The amendment to include a ban on teaching sex in the… https://t.co/hMlQLrZOWM
1517366508741144578,Leahmo34,Fri Apr 22 04:55:41 +0000 2022,-88.5540415,30.3640485,#daysminispoilers week of April 25th #dool Spoilers Thurs April 28thAndre offers a devils bargain to Ben .
1517366509798051849,Maisanos_Wine,Fri Apr 22 04:55:41 +0000 2022,-88.86002,30.396653,"Had a great time helping spread the word tonight about one of my favorite wineries, @keenanwinery with… https://t.co/L4hQb2Ryfb"
1517366508485238796,jxmcd26,Fri Apr 22 04:55:41 +0000 2022,-97.552161,35.4828435,"""Gas Money"" with @cooperhillmusic Out Now, wherever you like to listen to stuff, but also right here👇🏻… https://t.co/LSlbwoqJ1N"
1517366511832338432,QDOTjones,Fri Apr 22 04:55:42 +0000 2022,-90.026039,29.9038355,"Sorry ladies, I’m already like a brother to someone else…"
1517366513564540928,SippOn_This,Fri Apr 22 04:55:42 +0000 2022,-82.3067225,27.827367000000002,Need somewhere between 30-250k for a license to grow or have a dispensary in Florida and that’s just the application fee
1517366513971433475,palmplant,Fri Apr 22 04:55:42 +0000 2022,-82.985772,39.9946835,the reason im moving home with bestie
1517366514923581457,YesSirJames,Fri Apr 22 04:55:43 +0000 2022,-84.433106,33.7671945,@Taylor_James90 Heath bar blizzards used to be my favorite
1517366513954525185,Brad604,Fri Apr 22 04:55:42 +0000 2022,-123.123581,49.257639,"This was the last 4 hours in Vancouver, BC tonight. Spectacular Wintery scene in our Mountains, an incredible Sunse… https://t.co/VsDlSJJIyZ"
1517366514931937281,TotalTrafficSF,Fri Apr 22 04:55:43 +0000 2022,-121.8708,38.00813,Serious accident in #ContraCosta on Loveridge Rd NB/SB at E Leland Rd #BayArea #Traffic https://t.co/pmlOhZuRWR
1517366514902614016,TotalTrafficSMF,Fri Apr 22 04:55:43 +0000 2022,-119.9917,38.26703,Closed for the winter in #Pinecrest on CA-108 EB between Snow Park and Summit Meadow (32059) #traffic https://t.co/c3uk72lAkZ
1517366518522077184,SmooveDeeeezy,Fri Apr 22 04:55:43 +0000 2022,-117.397616,33.935822,Would’ve won 400$ off 10$ today if the mfn Wolves won 🤦🏾‍♂️
1517366518492930048,mannyboy3298,Fri Apr 22 04:55:43 +0000 2022,-98.5406515,29.417501,Random matches I’ve watchedNJPW Windy City RiotJon Moxley vs Will Ospreay **** 1/2Ishii vs Minoru Suzuki **** 3… https://t.co/uw19bs4355
1517366523270254613,DumbLitRick,Fri Apr 22 04:55:45 +0000 2022,-80.2333285,25.7823535,fungi are so quirky. top-tier organisms
1517366522813034497,chevyguyCT,Fri Apr 22 04:55:45 +0000 2022,-86.45774449999999,32.468104,The Utah Jazz ain’t been right since man: https://t.co/vBcqNFt9Iy
1517366524499136518,kendew94,Fri Apr 22 04:55:45 +0000 2022,-84.30359949999999,33.890188,Naked yoga 👀
1517366524381650950,KingLeeGNews,Fri Apr 22 04:55:45 +0000 2022,-85.7682405,37.822244,The 2021 @AtlanticLg Champions @LexingtonLegend open the 2022 season with a 5-4 victory over @BlueCrabs. https://t.co/5mP3t0XD1B
1517366527808327680,NWSHastings,Fri Apr 22 04:55:46 +0000 2022,-98.94903615,40.99339186,"A special weather statement has been issued for Ravenna NE, Pleasanton NE, Rockville NE until 12:30 AM CDT https://t.co/t2iySQW6BJ"
1517366528819269633,_VersatyleStyle,Fri Apr 22 04:55:46 +0000 2022,-78.657837,35.8439815,@LynAndJuice Lol he definitely gon stretch his luck
1517366529146249216,flakaa_718,Fri Apr 22 04:55:46 +0000 2022,-122.08577550000001,37.641270500000005,I love my amiguis @karla_withakay Thanks for all your advices and for listening to me. 💖
1517366529368596481,retreado,Fri Apr 22 04:55:46 +0000 2022,-118.731399,34.2673105,Makes perfect sense to me.
1517366529792393216,barbianabeehive,Fri Apr 22 04:55:46 +0000 2022,-73.9685415,40.780709,as of WHEN?
1517366532778590208,jakeanatee,Fri Apr 22 04:55:47 +0000 2022,-121.8737305,37.331159,WINNER #stlblues
1517366533168807937,Avpyuhdig,Fri Apr 22 04:55:47 +0000 2022,-80.1778765,26.270692500000003,Horny for you
1517366534540210176,MileHighBrendan,Fri Apr 22 04:55:47 +0000 2022,-104.92209349999999,39.713563,This is what I’m talking about:
1517366537002356736,mcprodyg,Fri Apr 22 04:55:48 +0000 2022,-83.817465,34.111324499999995,@ShawnaWTF Yea definitely didn't expect nuggets to stink up the place like this
1517366537505492992,iandrade_arw,Fri Apr 22 04:55:48 +0000 2022,-118.48042000000001,34.022688,All money in
1517366537736187904,hellloderek,Fri Apr 22 04:55:48 +0000 2022,-122.00915599999999,38.2475965,"“12 months ago he was on his way out the nba, he’s now out in the playoffs lookin like Wardell Stephen Curry the second”"
1517366538839371777,SONOFZIROBWE,Fri Apr 22 04:55:48 +0000 2022,-79.2725695,43.629311,@m_ctwa Sprint coming up shortly
1517366539707691008,xanthus_rotgut,Fri Apr 22 04:55:49 +0000 2022,-73.9685415,40.780709,Hey how about that foreign crank from wherever hey it's Joe smo from whereevere you cops should do something to so and so. &amp; they do it?
1517366540080848896,Arlyn24587818,Fri Apr 22 04:55:49 +0000 2022,-119.827182,39.512436,@Y0URES0C00L @tasteofsanity That's what I kept feeling .. his lawyers seemed ? Checked out?  !
1517366540865196033,FredDix44978646,Fri Apr 22 04:55:49 +0000 2022,-121.375689,38.6040335,@Free__Tech @DocSquiffy @TeamYouTube Sorry to bother you…bought a Shield tv pro Is it possible to download the down… https://t.co/hDxB90KlWG
1517366541569863680,FlyersOllie,Fri Apr 22 04:55:49 +0000 2022,-117.104989,32.810012,@JohnnyGoodtimes Only if you call it. Otherwise you shouldn’t benefit from not having a nothing but net.
1517366542081478656,aloooxis,Fri Apr 22 04:55:49 +0000 2022,-120.957123,37.5910915,BATMOND GREEN
1517366543172132864,ChopGod901,Fri Apr 22 04:55:49 +0000 2022,-95.44648649999999,29.838495,@901tyflyguy Chill
